dataset,type,file_path,file_name,actual_class,actual_classname,clip_pred_class,clip_pred_classname,cos_sim,x_sim,sim_0,sim_1
poc/imagenette,train,poc\imagenette\train\n03000684\n03000684_6243.JPEG,n03000684_6243.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",27.22844123840332,-10.597696304321289,16.63074493408203,27.22844123840332
poc/imagenette,train,poc\imagenette\train\n03000684\n03000684_6247.JPEG,n03000684_6247.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",26.24059295654297,-10.368765830993652,15.871827125549316,26.24059295654297
poc/imagenette,train,poc\imagenette\train\n03000684\n03000684_6266.JPEG,n03000684_6266.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",30.56229591369629,-17.003246307373047,13.559049606323242,30.56229591369629
poc/imagenette,train,poc\imagenette\train\n03000684\n03000684_6279.JPEG,n03000684_6279.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",27.241283416748047,-14.565089225769043,12.676194190979004,27.241283416748047
poc/imagenette,train,poc\imagenette\train\n03000684\n03000684_6306.JPEG,n03000684_6306.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",25.75111961364746,-13.01426887512207,12.73685073852539,25.75111961364746
poc/imagenette,train,poc\imagenette\train\n03000684\n03000684_634.JPEG,n03000684_634.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",31.189403533935547,-13.054372787475586,18.13503074645996,31.189403533935547
poc/imagenette,train,poc\imagenette\train\n03000684\n03000684_6386.JPEG,n03000684_6386.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",28.309064865112305,-12.45334243774414,15.855722427368164,28.309064865112305
poc/imagenette,train,poc\imagenette\train\n03000684\n03000684_6439.JPEG,n03000684_6439.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",26.228416442871094,-13.336861610412598,12.891554832458496,26.228416442871094
poc/imagenette,train,poc\imagenette\train\n03000684\n03000684_644.JPEG,n03000684_644.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",21.857975006103516,-11.60213565826416,10.255839347839355,21.857975006103516
poc/imagenette,train,poc\imagenette\train\n03000684\n03000684_646.JPEG,n03000684_646.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",20.260862350463867,-12.547704696655273,7.713157653808594,20.260862350463867
poc/imagenette,train,poc\imagenette\train\n03000684\n03000684_6479.JPEG,n03000684_6479.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",27.951812744140625,-11.733621597290039,16.218191146850586,27.951812744140625
poc/imagenette,train,poc\imagenette\train\n03000684\n03000684_649.JPEG,n03000684_649.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",23.48822593688965,-12.837464332580566,10.650761604309082,23.48822593688965
poc/imagenette,train,poc\imagenette\train\n03000684\n03000684_6493.JPEG,n03000684_6493.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",25.599557876586914,-14.347661018371582,11.251896858215332,25.599557876586914
poc/imagenette,train,poc\imagenette\train\n03000684\n03000684_6496.JPEG,n03000684_6496.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",24.358718872070312,-13.863044738769531,10.495674133300781,24.358718872070312
poc/imagenette,train,poc\imagenette\train\n03000684\n03000684_6516.JPEG,n03000684_6516.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",28.635290145874023,-13.668514251708984,14.966775894165039,28.635290145874023
poc/imagenette,train,poc\imagenette\train\n03000684\n03000684_653.JPEG,n03000684_653.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",24.595012664794922,-11.86249828338623,12.732514381408691,24.595012664794922
poc/imagenette,train,poc\imagenette\train\n03000684\n03000684_6545.JPEG,n03000684_6545.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",30.81243133544922,-14.551183700561523,16.261247634887695,30.81243133544922
poc/imagenette,train,poc\imagenette\train\n03000684\n03000684_6606.JPEG,n03000684_6606.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",24.826251983642578,-15.869380950927734,8.956871032714844,24.826251983642578
poc/imagenette,train,poc\imagenette\train\n03000684\n03000684_665.JPEG,n03000684_665.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",25.25835418701172,-14.731327056884766,10.527027130126953,25.25835418701172
poc/imagenette,train,poc\imagenette\train\n03000684\n03000684_6696.JPEG,n03000684_6696.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",28.04327392578125,-11.959259033203125,16.084014892578125,28.04327392578125
poc/imagenette,train,poc\imagenette\train\n03000684\n03000684_6716.JPEG,n03000684_6716.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",20.204055786132812,-6.626348495483398,13.577707290649414,20.204055786132812
poc/imagenette,train,poc\imagenette\train\n03000684\n03000684_6728.JPEG,n03000684_6728.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",26.343008041381836,-12.92219066619873,13.420817375183105,26.343008041381836
poc/imagenette,train,poc\imagenette\train\n03000684\n03000684_6746.JPEG,n03000684_6746.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",21.77953338623047,-10.002452850341797,11.777080535888672,21.77953338623047
poc/imagenette,train,poc\imagenette\train\n03000684\n03000684_6748.JPEG,n03000684_6748.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",24.219175338745117,-11.53003215789795,12.689143180847168,24.219175338745117
poc/imagenette,train,poc\imagenette\train\n03000684\n03000684_679.JPEG,n03000684_679.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",24.086856842041016,-11.629642486572266,12.45721435546875,24.086856842041016
poc/imagenette,train,poc\imagenette\train\n03000684\n03000684_6794.JPEG,n03000684_6794.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",26.843225479125977,-16.93004035949707,9.913185119628906,26.843225479125977
poc/imagenette,train,poc\imagenette\train\n03000684\n03000684_6819.JPEG,n03000684_6819.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",21.244918823242188,-13.376080513000488,7.868838310241699,21.244918823242188
poc/imagenette,train,poc\imagenette\train\n03000684\n03000684_6827.JPEG,n03000684_6827.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",23.30770492553711,-14.6032133102417,8.70449161529541,23.30770492553711
poc/imagenette,train,poc\imagenette\train\n03000684\n03000684_6857.JPEG,n03000684_6857.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",24.28078842163086,-10.257380485534668,14.023407936096191,24.28078842163086
poc/imagenette,train,poc\imagenette\train\n03000684\n03000684_6874.JPEG,n03000684_6874.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",26.494396209716797,-13.300520896911621,13.193875312805176,26.494396209716797
poc/imagenette,train,poc\imagenette\train\n03000684\n03000684_6923.JPEG,n03000684_6923.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",31.00704574584961,-15.537248611450195,15.469797134399414,31.00704574584961
poc/imagenette,train,poc\imagenette\train\n03000684\n03000684_694.JPEG,n03000684_694.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",24.48124885559082,-13.519990921020508,10.961257934570312,24.48124885559082
poc/imagenette,train,poc\imagenette\train\n03000684\n03000684_6947.JPEG,n03000684_6947.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",28.0947265625,-11.921396255493164,16.173330307006836,28.0947265625
poc/imagenette,train,poc\imagenette\train\n03000684\n03000684_6968.JPEG,n03000684_6968.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",27.875709533691406,-15.850667953491211,12.025041580200195,27.875709533691406
poc/imagenette,train,poc\imagenette\train\n03000684\n03000684_6986.JPEG,n03000684_6986.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",19.61621856689453,-9.289759635925293,10.326458930969238,19.61621856689453
poc/imagenette,train,poc\imagenette\train\n03000684\n03000684_7013.JPEG,n03000684_7013.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",24.164840698242188,-16.341583728790283,7.823256969451904,24.164840698242188
poc/imagenette,train,poc\imagenette\train\n03000684\n03000684_7014.JPEG,n03000684_7014.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",26.085371017456055,-14.742090225219727,11.343280792236328,26.085371017456055
poc/imagenette,train,poc\imagenette\train\n03000684\n03000684_7033.JPEG,n03000684_7033.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",29.40535545349121,-14.545793533325195,14.859561920166016,29.40535545349121
poc/imagenette,train,poc\imagenette\train\n03000684\n03000684_7118.JPEG,n03000684_7118.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",30.403217315673828,-14.985418319702148,15.41779899597168,30.403217315673828
poc/imagenette,train,poc\imagenette\train\n03000684\n03000684_7128.JPEG,n03000684_7128.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",29.56078338623047,-13.424444198608398,16.13633918762207,29.56078338623047
poc/imagenette,train,poc\imagenette\train\n03000684\n03000684_7138.JPEG,n03000684_7138.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",30.397397994995117,-16.131542205810547,14.26585578918457,30.397397994995117
poc/imagenette,train,poc\imagenette\train\n03000684\n03000684_7143.JPEG,n03000684_7143.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",25.449865341186523,-10.694011688232422,14.755853652954102,25.449865341186523
poc/imagenette,train,poc\imagenette\train\n03000684\n03000684_7157.JPEG,n03000684_7157.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",32.874202728271484,-10.283681869506836,22.59052085876465,32.874202728271484
poc/imagenette,train,poc\imagenette\train\n03000684\n03000684_7165.JPEG,n03000684_7165.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",25.706153869628906,-11.51708984375,14.189064025878906,25.706153869628906
poc/imagenette,train,poc\imagenette\train\n03000684\n03000684_7179.JPEG,n03000684_7179.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",27.271207809448242,-12.243687629699707,15.027520179748535,27.271207809448242
poc/imagenette,train,poc\imagenette\train\n03000684\n03000684_7225.JPEG,n03000684_7225.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",25.89617347717285,-12.450274467468262,13.44589900970459,25.89617347717285
poc/imagenette,train,poc\imagenette\train\n03000684\n03000684_7313.JPEG,n03000684_7313.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",25.29149627685547,-11.206269264221191,14.085227012634277,25.29149627685547
poc/imagenette,train,poc\imagenette\train\n03000684\n03000684_7336.JPEG,n03000684_7336.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",25.11684226989746,-15.90051555633545,9.216326713562012,25.11684226989746
poc/imagenette,train,poc\imagenette\train\n03000684\n03000684_7397.JPEG,n03000684_7397.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",28.870756149291992,-12.677083969116211,16.19367218017578,28.870756149291992
poc/imagenette,train,poc\imagenette\train\n03000684\n03000684_7425.JPEG,n03000684_7425.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",26.12841033935547,-13.67672061920166,12.451689720153809,26.12841033935547
poc/imagenette,train,poc\imagenette\train\n03000684\n03000684_745.JPEG,n03000684_745.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",20.947160720825195,-13.288509368896484,7.658651351928711,20.947160720825195
poc/imagenette,train,poc\imagenette\train\n03000684\n03000684_7457.JPEG,n03000684_7457.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",28.630823135375977,-14.532658576965332,14.098164558410645,28.630823135375977
poc/imagenette,train,poc\imagenette\train\n03000684\n03000684_7489.JPEG,n03000684_7489.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",22.85694122314453,-6.405290603637695,16.451650619506836,22.85694122314453
poc/imagenette,train,poc\imagenette\train\n03000684\n03000684_7568.JPEG,n03000684_7568.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",31.918930053710938,-16.231139183044434,15.687790870666504,31.918930053710938
poc/imagenette,train,poc\imagenette\train\n03000684\n03000684_7573.JPEG,n03000684_7573.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",25.950380325317383,-14.029912948608398,11.920467376708984,25.950380325317383
poc/imagenette,train,poc\imagenette\train\n03000684\n03000684_7583.JPEG,n03000684_7583.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",30.882436752319336,-10.85824203491211,20.024194717407227,30.882436752319336
poc/imagenette,train,poc\imagenette\train\n03000684\n03000684_7585.JPEG,n03000684_7585.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",31.726736068725586,-13.899209976196289,17.827526092529297,31.726736068725586
poc/imagenette,train,poc\imagenette\train\n03000684\n03000684_7588.JPEG,n03000684_7588.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",26.049549102783203,-13.834600448608398,12.214948654174805,26.049549102783203
poc/imagenette,train,poc\imagenette\train\n03000684\n03000684_7597.JPEG,n03000684_7597.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",25.250732421875,-14.351914405822754,10.898818016052246,25.250732421875
poc/imagenette,train,poc\imagenette\train\n03000684\n03000684_7617.JPEG,n03000684_7617.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",20.274280548095703,-9.318260192871094,10.95602035522461,20.274280548095703
poc/imagenette,train,poc\imagenette\train\n03000684\n03000684_7636.JPEG,n03000684_7636.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",26.56569480895996,-11.531678199768066,15.034016609191895,26.56569480895996
poc/imagenette,train,poc\imagenette\train\n03000684\n03000684_7664.JPEG,n03000684_7664.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",21.854066848754883,-7.94183349609375,13.912233352661133,21.854066848754883
poc/imagenette,train,poc\imagenette\train\n03000684\n03000684_7699.JPEG,n03000684_7699.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",27.235280990600586,-12.745567321777344,14.489713668823242,27.235280990600586
poc/imagenette,train,poc\imagenette\train\n03000684\n03000684_7713.JPEG,n03000684_7713.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",31.619125366210938,-14.521034240722656,17.09809112548828,31.619125366210938
poc/imagenette,train,poc\imagenette\train\n03000684\n03000684_7798.JPEG,n03000684_7798.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",23.91672134399414,-16.063539505004883,7.853181838989258,23.91672134399414
poc/imagenette,train,poc\imagenette\train\n03000684\n03000684_7853.JPEG,n03000684_7853.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",24.237197875976562,-14.728161811828613,9.50903606414795,24.237197875976562
poc/imagenette,train,poc\imagenette\train\n03000684\n03000684_7876.JPEG,n03000684_7876.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",23.716909408569336,-13.861808776855469,9.855100631713867,23.716909408569336
poc/imagenette,train,poc\imagenette\train\n03000684\n03000684_789.JPEG,n03000684_789.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",26.731290817260742,-14.375579833984375,12.355710983276367,26.731290817260742
poc/imagenette,train,poc\imagenette\train\n03000684\n03000684_7905.JPEG,n03000684_7905.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",21.488872528076172,-14.83276653289795,6.656105995178223,21.488872528076172
poc/imagenette,train,poc\imagenette\train\n03000684\n03000684_7927.JPEG,n03000684_7927.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",21.189420700073242,-9.610617637634277,11.578803062438965,21.189420700073242
poc/imagenette,train,poc\imagenette\train\n03000684\n03000684_793.JPEG,n03000684_793.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",25.59267807006836,-16.818352699279785,8.774325370788574,25.59267807006836
poc/imagenette,train,poc\imagenette\train\n03000684\n03000684_7938.JPEG,n03000684_7938.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",25.60553550720215,-12.24813461303711,13.357400894165039,25.60553550720215
poc/imagenette,train,poc\imagenette\train\n03000684\n03000684_7948.JPEG,n03000684_7948.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",24.150156021118164,-11.849308967590332,12.300847053527832,24.150156021118164
poc/imagenette,train,poc\imagenette\train\n03000684\n03000684_7953.JPEG,n03000684_7953.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",25.41518211364746,-12.191438674926758,13.223743438720703,25.41518211364746
poc/imagenette,train,poc\imagenette\train\n03000684\n03000684_7997.JPEG,n03000684_7997.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",25.1716251373291,-15.334233283996582,9.83739185333252,25.1716251373291
poc/imagenette,train,poc\imagenette\train\n03000684\n03000684_8006.JPEG,n03000684_8006.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",28.076658248901367,-12.306228637695312,15.770429611206055,28.076658248901367
poc/imagenette,train,poc\imagenette\train\n03000684\n03000684_8013.JPEG,n03000684_8013.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",23.02666473388672,-11.462705612182617,11.563959121704102,23.02666473388672
poc/imagenette,train,poc\imagenette\train\n03000684\n03000684_807.JPEG,n03000684_807.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",22.849515914916992,-6.087039947509766,16.762475967407227,22.849515914916992
poc/imagenette,train,poc\imagenette\train\n03000684\n03000684_8103.JPEG,n03000684_8103.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",23.26798439025879,-16.11373281478882,7.154251575469971,23.26798439025879
poc/imagenette,train,poc\imagenette\train\n03000684\n03000684_8115.JPEG,n03000684_8115.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",30.209075927734375,-14.606189727783203,15.602886199951172,30.209075927734375
poc/imagenette,train,poc\imagenette\train\n03000684\n03000684_8243.JPEG,n03000684_8243.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",20.208242416381836,-9.988520622253418,10.219721794128418,20.208242416381836
poc/imagenette,train,poc\imagenette\train\n03000684\n03000684_8304.JPEG,n03000684_8304.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",26.196271896362305,-15.445618629455566,10.750653266906738,26.196271896362305
poc/imagenette,train,poc\imagenette\train\n03000684\n03000684_8345.JPEG,n03000684_8345.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",30.853113174438477,-16.196585655212402,14.656527519226074,30.853113174438477
poc/imagenette,train,poc\imagenette\train\n03000684\n03000684_8368.JPEG,n03000684_8368.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",27.002071380615234,-11.004210472106934,15.9978609085083,27.002071380615234
poc/imagenette,train,poc\imagenette\train\n03000684\n03000684_8393.JPEG,n03000684_8393.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",21.546878814697266,-15.30504846572876,6.241830348968506,21.546878814697266
poc/imagenette,train,poc\imagenette\train\n03000684\n03000684_8408.JPEG,n03000684_8408.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",27.655681610107422,-13.372519493103027,14.283162117004395,27.655681610107422
poc/imagenette,train,poc\imagenette\train\n03000684\n03000684_8464.JPEG,n03000684_8464.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",28.36988067626953,-14.84760570526123,13.5222749710083,28.36988067626953
poc/imagenette,train,poc\imagenette\train\n03000684\n03000684_8533.JPEG,n03000684_8533.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",18.32609748840332,-9.858429908752441,8.467667579650879,18.32609748840332
poc/imagenette,train,poc\imagenette\train\n03000684\n03000684_8553.JPEG,n03000684_8553.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",20.11632537841797,-9.235053062438965,10.881272315979004,20.11632537841797
poc/imagenette,train,poc\imagenette\train\n03000684\n03000684_856.JPEG,n03000684_856.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",24.693462371826172,-13.28828239440918,11.405179977416992,24.693462371826172
poc/imagenette,train,poc\imagenette\train\n03000684\n03000684_859.JPEG,n03000684_859.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",30.14777374267578,-16.215622901916504,13.932150840759277,30.14777374267578
poc/imagenette,train,poc\imagenette\train\n03000684\n03000684_863.JPEG,n03000684_863.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",23.132259368896484,-12.094077110290527,11.038182258605957,23.132259368896484
poc/imagenette,train,poc\imagenette\train\n03000684\n03000684_866.JPEG,n03000684_866.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",28.267282485961914,-17.451213836669922,10.816068649291992,28.267282485961914
poc/imagenette,train,poc\imagenette\train\n03000684\n03000684_87.JPEG,n03000684_87.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",21.881427764892578,-12.02206802368164,9.859359741210938,21.881427764892578
poc/imagenette,train,poc\imagenette\train\n03000684\n03000684_8748.JPEG,n03000684_8748.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",30.423433303833008,-12.38861083984375,18.034822463989258,30.423433303833008
poc/imagenette,train,poc\imagenette\train\n03000684\n03000684_876.JPEG,n03000684_876.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",22.18710708618164,-15.902943134307861,6.284163951873779,22.18710708618164
poc/imagenette,train,poc\imagenette\train\n03000684\n03000684_8766.JPEG,n03000684_8766.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",26.912185668945312,-14.427932739257812,12.4842529296875,26.912185668945312
poc/imagenette,train,poc\imagenette\train\n03000684\n03000684_8799.JPEG,n03000684_8799.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",24.098373413085938,-12.389588356018066,11.708785057067871,24.098373413085938
poc/imagenette,train,poc\imagenette\train\n03000684\n03000684_8824.JPEG,n03000684_8824.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",26.411592483520508,-13.056326866149902,13.355265617370605,26.411592483520508
poc/imagenette,train,poc\imagenette\train\n03000684\n03000684_8858.JPEG,n03000684_8858.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",15.934176445007324,-5.514854431152344,10.41932201385498,15.934176445007324
poc/imagenette,train,poc\imagenette\train\n03000684\n03000684_8864.JPEG,n03000684_8864.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",24.49310874938965,-13.474705696105957,11.018403053283691,24.49310874938965
poc/imagenette,train,poc\imagenette\train\n03000684\n03000684_8898.JPEG,n03000684_8898.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",17.306591033935547,-7.777164459228516,9.529426574707031,17.306591033935547
poc/imagenette,train,poc\imagenette\train\n03000684\n03000684_8965.JPEG,n03000684_8965.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",27.54836654663086,-12.317032814025879,15.23133373260498,27.54836654663086
poc/imagenette,train,poc\imagenette\train\n03000684\n03000684_8985.JPEG,n03000684_8985.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",23.674047470092773,-11.685848236083984,11.988199234008789,23.674047470092773
poc/imagenette,train,poc\imagenette\train\n03000684\n03000684_9005.JPEG,n03000684_9005.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",25.600522994995117,-12.761480331420898,12.839042663574219,25.600522994995117
poc/imagenette,train,poc\imagenette\train\n03000684\n03000684_9013.JPEG,n03000684_9013.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",20.637102127075195,-5.778575897216797,14.858526229858398,20.637102127075195
poc/imagenette,train,poc\imagenette\train\n03000684\n03000684_9029.JPEG,n03000684_9029.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",25.243640899658203,-12.674531936645508,12.569108963012695,25.243640899658203
poc/imagenette,train,poc\imagenette\train\n03000684\n03000684_9046.JPEG,n03000684_9046.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",24.922779083251953,-14.420591354370117,10.502187728881836,24.922779083251953
poc/imagenette,train,poc\imagenette\train\n03000684\n03000684_9065.JPEG,n03000684_9065.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",27.528608322143555,-11.982158660888672,15.546449661254883,27.528608322143555
poc/imagenette,train,poc\imagenette\train\n03000684\n03000684_907.JPEG,n03000684_907.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",29.204875946044922,-12.458538055419922,16.746337890625,29.204875946044922
poc/imagenette,train,poc\imagenette\train\n03000684\n03000684_9113.JPEG,n03000684_9113.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",25.51092529296875,-13.703036308288574,11.807888984680176,25.51092529296875
poc/imagenette,train,poc\imagenette\train\n03000684\n03000684_9139.JPEG,n03000684_9139.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",29.062915802001953,-9.031553268432617,20.031362533569336,29.062915802001953
poc/imagenette,train,poc\imagenette\train\n03000684\n03000684_9147.JPEG,n03000684_9147.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",21.41194725036621,-12.325876235961914,9.086071014404297,21.41194725036621
poc/imagenette,train,poc\imagenette\train\n03000684\n03000684_916.JPEG,n03000684_916.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",27.749454498291016,-14.438629150390625,13.31082534790039,27.749454498291016
poc/imagenette,train,poc\imagenette\train\n03000684\n03000684_917.JPEG,n03000684_917.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",30.86085319519043,-17.07912826538086,13.78172492980957,30.86085319519043
poc/imagenette,train,poc\imagenette\train\n03000684\n03000684_9178.JPEG,n03000684_9178.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",25.94607162475586,-13.300061225891113,12.646010398864746,25.94607162475586
poc/imagenette,train,poc\imagenette\train\n03000684\n03000684_918.JPEG,n03000684_918.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",28.486391067504883,-12.2293701171875,16.257020950317383,28.486391067504883
poc/imagenette,train,poc\imagenette\train\n03000684\n03000684_9189.JPEG,n03000684_9189.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",18.61750602722168,-7.861934661865234,10.755571365356445,18.61750602722168
